,Preferred Label,Semantic Types Label,mesh_id
168829,Glucose Transporter Type 4,"Amino Acid, Peptide, or Protein",D051275
168831,Glucose Transporter Type 2,"Amino Acid, Peptide, or Protein",D051273
168832,Glucose Transporter Type 1,"Amino Acid, Peptide, or Protein",D051272
168833,Glucose Transporter Type 3,"Amino Acid, Peptide, or Protein",D051274
188528,Glucose-6-Phosphate,Organic Chemical,D019298
207637,Blood Glucose,Organic Chemical,D001786
259516,Glucose,Organic Chemical,D005947
308959,Sodium-Glucose Transporter 2 Inhibitors,Organic Chemical,D000077203
330505,Glucose-6-Phosphate,Biologically Active Substance,D019298
346206,Sodium-Glucose Transporter 2,Biologically Active Substance,D051297
356144,Sodium-Glucose Transporter 1,Biologically Active Substance,D051269
361508,Uridine Diphosphate Glucose,Biologically Active Substance,D014532
362851,Glucose,Biologically Active Substance,D005947
381403,Glucose Transporter Type 4,Biologically Active Substance,D051275
381404,Glucose Transporter Type 2,Biologically Active Substance,D051273
381405,Glucose Transporter Type 1,Biologically Active Substance,D051272
381406,Glucose Transporter Type 3,Biologically Active Substance,D051274
392700,Glucose-6-Phosphate Isomerase,Immunologic Factor,D005956
407484,Glucose-6-Phosphatase,Enzyme,D005952
407486,Glucose-6-Phosphate Isomerase,Enzyme,D005956
407487,UTP-Glucose-1-Phosphate Uridylyltransferase,Enzyme,D005957
408525,Uridine Diphosphate Glucose Dehydrogenase,Enzyme,D014533
409062,Glucose Dehydrogenases,Enzyme,D005948
409064,Glucose Oxidase,Enzyme,D005949
411829,Glucose-1-Phosphate Adenylyltransferase,Enzyme,D051599
477134,Uridine Diphosphate Glucose,"Nucleic Acid, Nucleoside, or Nucleotide",D014532
491562,Glucose Metabolism Disorders,Disease or Syndrome,D044882
492896,Glucose Intolerance,Disease or Syndrome,D018149
504781,Glucose Clamp Technique,Diagnostic Procedure,D015309
504923,Blood Glucose Self-Monitoring,Diagnostic Procedure,D015190
504993,Glucose Tolerance Test,Diagnostic Procedure,D005951
505408,Glucose Tolerance Test,Laboratory Procedure,D005951
505640,Glucose Clamp Technique,Research Activity,D015309
515302,Glucose Clamp Technique,Research Device,D015309
21504,"Insulin, Isophane",Pharmacologic Substance,D007336
29724,Insulin Detemir,Pharmacologic Substance,D000069057
30488,Biphasic Insulins,Pharmacologic Substance,D061265
30489,Insulin Lispro,Pharmacologic Substance,D061268
30490,"Insulin, Short-Acting",Pharmacologic Substance,D061266
30491,Insulin Aspart,Pharmacologic Substance,D061267
39256,Insulin,Pharmacologic Substance,D007328
41689,Insulin Glargine,Pharmacologic Substance,D000069036
56351,"Insulin, Regular, Human",Pharmacologic Substance,D061386
56353,Insulins,Pharmacologic Substance,D061385
57074,"Isophane Insulin, Human",Pharmacologic Substance,D000068880
79063,"Insulin, Long-Acting",Pharmacologic Substance,D049528
82617,"Insulin, Isophane","Amino Acid, Peptide, or Protein",D007336
82618,Insulin-Like Growth Factor I,"Amino Acid, Peptide, or Protein",D007334
82619,Insulin-Like Growth Factor II,"Amino Acid, Peptide, or Protein",D007335
88686,"Receptor, Insulin","Amino Acid, Peptide, or Protein",D011972
96593,Insulin Detemir,"Amino Acid, Peptide, or Protein",D000069057
97819,Biphasic Insulins,"Amino Acid, Peptide, or Protein",D061265
97820,Insulin Lispro,"Amino Acid, Peptide, or Protein",D061268
97821,"Insulin, Short-Acting","Amino Acid, Peptide, or Protein",D061266
97822,Insulin Aspart,"Amino Acid, Peptide, or Protein",D061267
113377,Insulin,"Amino Acid, Peptide, or Protein",D007328
117557,Insulin Glargine,"Amino Acid, Peptide, or Protein",D000069036
142681,"Insulin, Regular, Human","Amino Acid, Peptide, or Protein",D061386
143920,"Isophane Insulin, Human","Amino Acid, Peptide, or Protein",D000068880
181935,"Insulin, Long-Acting","Amino Acid, Peptide, or Protein",D049528
329856,Insulin-Like Growth Factor I,Biologically Active Substance,D007334
329857,Insulin-Like Growth Factor II,Biologically Active Substance,D007335
390023,Insulin Antibodies,Immunologic Factor,D007330
397673,"Receptor, Insulin",Enzyme,D011972
503206,Insulin Infusion Systems,Medical Device,D007332
503236,Insulin Lispro,Medical Device,D061268
509813,Insulin Secretion,Cell Function,D000078790
509981,Insulin Resistance,Pathologic Function,D007333
501607,"Obesity, Abdominal",Finding,D056128
507824,"Obesity, Abdominal",Sign or Symptom,D056128
513555,Adiposity,Organism Attribute,D050154
514518,Adipose Tissue,Clinical Attribute,D000273
490966,Cardiovascular Diseases,Disease or Syndrome,D002318
423403,Dietary Approaches To Stop Hypertension,Therapeutic or Preventive Procedure,D000073601
492182,"Hypertension, Renovascular",Disease or Syndrome,D006978
492183,"Hypertension, Malignant",Disease or Syndrome,D006974
492184,"Hypertension, Portal",Disease or Syndrome,D006975
492185,Hypertension,Disease or Syndrome,D006973
492188,"Hypertension, Renal",Disease or Syndrome,D006977
492356,Pulmonary Arterial Hypertension,Disease or Syndrome,D000081029
492520,Hypertensive Encephalopathy,Disease or Syndrome,D020343
493454,White Coat Hypertension,Disease or Syndrome,D059466
495109,Essential Hypertension,Disease or Syndrome,D000075222
496338,Hypertensive Retinopathy,Disease or Syndrome,D058437
497070,"Hypertension, Pregnancy-Induced",Disease or Syndrome,D046110
501149,Intracranial Hypertension,Finding,D019586
510063,"Hypertension, Pulmonary",Pathologic Function,D006976
510196,"Intracranial Hemorrhage, Hypertensive",Pathologic Function,D020299
510275,"Hypertension, Pregnancy-Induced",Pathologic Function,D046110
490514,Dyslipidemias,Disease or Syndrome,D050171
509994,Dyslipidemias,Pathologic Function,D050171
52643,Anti-Obesity Agents,Pharmacologic Substance,D019440
493697,"Obesity, Morbid",Disease or Syndrome,D009767
493699,Obesity,Disease or Syndrome,D009765
493844,Pediatric Obesity,Disease or Syndrome,D063766
501287,Pediatric Obesity,Finding,D063766
501607,"Obesity, Abdominal",Finding,D056128
507776,"Obesity, Metabolically Benign",Sign or Symptom,D000067329
507824,"Obesity, Abdominal",Sign or Symptom,D056128
492896,Glucose Intolerance,Disease or Syndrome,D018149
497329,Hyperglycemia,Disease or Syndrome,D006943
501512,Hyperglycemia,Finding,D006943
509981,Insulin Resistance,Pathologic Function,D007333
496843,Metabolic Syndrome,Disease or Syndrome,D024821
493954,"Diabetes Mellitus, Type 2",Disease or Syndrome,D003924
