,Preferred Label,Semantic Types Label,mesh_id
462,GABA Agents,Pharmacologic Substance,D018682
463,GABA Agents,Pharmacologic Substance,D018682
464,GABA Agents,Physiologic Function,D018682
465,GABA Agents,Physiologic Function,D018682
466,GABA-B Receptor Antagonists,Pharmacologic Substance,D058788
467,GABA-A Receptor Agonists,Pharmacologic Substance,D058785
468,GABA-A Receptor Antagonists,Pharmacologic Substance,D058787
469,GABA-B Receptor Agonists,Pharmacologic Substance,D058786
470,GABA Antagonists,Pharmacologic Substance,D018756
471,GABA Agonists,Pharmacologic Substance,D018755
472,GABA Modulators,Pharmacologic Substance,D018757
473,"Receptors, GABA-A","Amino Acid, Peptide, or Protein",D011963
474,"Receptors, GABA-A","Amino Acid, Peptide, or Protein",D011963
475,"Receptors, GABA-A",Receptor,D011963
476,"Receptors, GABA-A",Receptor,D011963
477,"Receptors, GABA-A","Amino Acid, Peptide, or Protein",D011963
478,"Receptors, GABA-A","Amino Acid, Peptide, or Protein",D011963
479,"Receptors, GABA-A",Receptor,D011963
480,"Receptors, GABA-A",Receptor,D011963
481,GABA Plasma Membrane Transport Proteins,"Amino Acid, Peptide, or Protein",D050485
482,GABA Plasma Membrane Transport Proteins,"Amino Acid, Peptide, or Protein",D050485
483,GABA Plasma Membrane Transport Proteins,Biologically Active Substance,D050485
484,GABA Plasma Membrane Transport Proteins,Biologically Active Substance,D050485
485,"Receptors, GABA-B","Amino Acid, Peptide, or Protein",D018080
486,"Receptors, GABA-B","Amino Acid, Peptide, or Protein",D018080
487,"Receptors, GABA-B",Receptor,D018080
488,"Receptors, GABA-B",Receptor,D018080
489,"Receptors, GABA-B","Amino Acid, Peptide, or Protein",D018080
490,"Receptors, GABA-B","Amino Acid, Peptide, or Protein",D018080
491,"Receptors, GABA-B",Receptor,D018080
492,"Receptors, GABA-B",Receptor,D018080
493,"Receptors, GABA","Amino Acid, Peptide, or Protein",D018079
494,"Receptors, GABA","Amino Acid, Peptide, or Protein",D018079
495,"Receptors, GABA",Receptor,D018079
496,"Receptors, GABA",Receptor,D018079
497,GABAergic Neurons,Cell,D059330
498,GABAergic Neurons,Cell,D059330
499,GABAergic Neurons,Cell,D059330
500,Sodium Glutamate,Pharmacologic Substance,D012970
501,Sodium Glutamate,Pharmacologic Substance,D012970
502,Sodium Glutamate,Pharmacologic Substance,D012970
503,Sodium Glutamate,"Amino Acid, Peptide, or Protein",D012970
504,Sodium Glutamate,"Amino Acid, Peptide, or Protein",D012970
505,Sodium Glutamate,"Amino Acid, Peptide, or Protein",D012970
506,Sodium Glutamate,Food,D012970
507,Sodium Glutamate,Food,D012970
508,Sodium Glutamate,Food,D012970
509,Glutamate Synthase,"Amino Acid, Peptide, or Protein",D005970
510,Glutamate Synthase,"Amino Acid, Peptide, or Protein",D005970
511,Glutamate Synthase,Enzyme,D005970
512,Glutamate Synthase,Enzyme,D005970
513,Glutamates,"Amino Acid, Peptide, or Protein",D005971
514,Glutamate-tRNA Ligase,"Amino Acid, Peptide, or Protein",D005975
515,Glutamate-tRNA Ligase,"Amino Acid, Peptide, or Protein",D005975
516,Glutamate-tRNA Ligase,Enzyme,D005975
517,Glutamate-tRNA Ligase,Enzyme,D005975
518,Glutamate-Ammonia Ligase,"Amino Acid, Peptide, or Protein",D005974
519,Glutamate-Ammonia Ligase,"Amino Acid, Peptide, or Protein",D005974
520,Glutamate-Ammonia Ligase,Enzyme,D005974
521,Glutamate-Ammonia Ligase,Enzyme,D005974
522,"Receptors, Ionotropic Glutamate","Amino Acid, Peptide, or Protein",D058468
523,"Receptors, Ionotropic Glutamate","Amino Acid, Peptide, or Protein",D058468
524,"Receptors, Ionotropic Glutamate",Receptor,D058468
525,"Receptors, Ionotropic Glutamate",Receptor,D058468
526,Glutamate-Cysteine Ligase,"Amino Acid, Peptide, or Protein",D005721
527,Glutamate-Cysteine Ligase,"Amino Acid, Peptide, or Protein",D005721
528,Glutamate-Cysteine Ligase,Enzyme,D005721
529,Glutamate-Cysteine Ligase,Enzyme,D005721
530,"Receptor, Metabotropic Glutamate 5","Amino Acid, Peptide, or Protein",D064529
531,"Receptor, Metabotropic Glutamate 5","Amino Acid, Peptide, or Protein",D064529
532,"Receptor, Metabotropic Glutamate 5",Receptor,D064529
533,"Receptor, Metabotropic Glutamate 5",Receptor,D064529
534,"Receptors, Glutamate","Amino Acid, Peptide, or Protein",D017470
535,"Receptors, Glutamate","Amino Acid, Peptide, or Protein",D017470
536,"Receptors, Glutamate",Receptor,D017470
537,"Receptors, Glutamate",Receptor,D017470
538,"Receptors, Glutamate","Amino Acid, Peptide, or Protein",D017470
539,"Receptors, Glutamate","Amino Acid, Peptide, or Protein",D017470
540,"Receptors, Glutamate",Receptor,D017470
541,"Receptors, Glutamate",Receptor,D017470
542,Glutamate Formimidoyltransferase,"Amino Acid, Peptide, or Protein",D051042
543,Glutamate Formimidoyltransferase,"Amino Acid, Peptide, or Protein",D051042
544,Glutamate Formimidoyltransferase,Enzyme,D051042
545,Glutamate Formimidoyltransferase,Enzyme,D051042
546,Glutamate-5-Semialdehyde Dehydrogenase,"Amino Acid, Peptide, or Protein",D050698
547,Glutamate-5-Semialdehyde Dehydrogenase,"Amino Acid, Peptide, or Protein",D050698
548,Glutamate-5-Semialdehyde Dehydrogenase,Enzyme,D050698
549,Glutamate-5-Semialdehyde Dehydrogenase,Enzyme,D050698
550,Glutamate Carboxypeptidase II,"Amino Acid, Peptide, or Protein",D043425
551,Glutamate Carboxypeptidase II,"Amino Acid, Peptide, or Protein",D043425
552,Glutamate Carboxypeptidase II,Enzyme,D043425
553,Glutamate Carboxypeptidase II,Enzyme,D043425
554,Glutamate Plasma Membrane Transport Proteins,"Amino Acid, Peptide, or Protein",D050491
555,Glutamate Plasma Membrane Transport Proteins,"Amino Acid, Peptide, or Protein",D050491
556,Glutamate Plasma Membrane Transport Proteins,Biologically Active Substance,D050491
557,Glutamate Plasma Membrane Transport Proteins,Biologically Active Substance,D050491
558,Vesicular Glutamate Transport Proteins,"Amino Acid, Peptide, or Protein",D050496
559,Vesicular Glutamate Transport Proteins,"Amino Acid, Peptide, or Protein",D050496
560,Vesicular Glutamate Transport Proteins,Biologically Active Substance,D050496
561,Vesicular Glutamate Transport Proteins,Biologically Active Substance,D050496
562,"Receptors, Metabotropic Glutamate","Amino Acid, Peptide, or Protein",D018094
563,"Receptors, Metabotropic Glutamate","Amino Acid, Peptide, or Protein",D018094
564,"Receptors, Metabotropic Glutamate",Receptor,D018094
565,"Receptors, Metabotropic Glutamate",Receptor,D018094
566,"Receptors, Metabotropic Glutamate","Amino Acid, Peptide, or Protein",D018094
567,"Receptors, Metabotropic Glutamate","Amino Acid, Peptide, or Protein",D018094
568,"Receptors, Metabotropic Glutamate",Receptor,D018094
569,"Receptors, Metabotropic Glutamate",Receptor,D018094
570,Glutamate Dehydrogenase (NADP+),"Amino Acid, Peptide, or Protein",D018086
571,Glutamate Dehydrogenase (NADP+),"Amino Acid, Peptide, or Protein",D018086
572,Glutamate Dehydrogenase (NADP+),Enzyme,D018086
573,Glutamate Dehydrogenase (NADP+),Enzyme,D018086
574,Glutamate Dehydrogenase,"Amino Acid, Peptide, or Protein",D005969
575,Glutamate Dehydrogenase,"Amino Acid, Peptide, or Protein",D005969
576,Glutamate Dehydrogenase,Enzyme,D005969
577,Glutamate Dehydrogenase,Enzyme,D005969
578,Glutamate Decarboxylase,"Amino Acid, Peptide, or Protein",D005968
579,Glutamate Decarboxylase,"Amino Acid, Peptide, or Protein",D005968
580,Glutamate Decarboxylase,Enzyme,D005968
581,Glutamate Decarboxylase,Enzyme,D005968
582,Vesicular Glutamate Transport Protein 2,"Amino Acid, Peptide, or Protein",D050599
583,Vesicular Glutamate Transport Protein 2,"Amino Acid, Peptide, or Protein",D050599
584,Vesicular Glutamate Transport Protein 2,Biologically Active Substance,D050599
585,Vesicular Glutamate Transport Protein 2,Biologically Active Substance,D050599
586,Vesicular Glutamate Transport Protein 1,"Amino Acid, Peptide, or Protein",D050598
587,Vesicular Glutamate Transport Protein 1,"Amino Acid, Peptide, or Protein",D050598
588,Vesicular Glutamate Transport Protein 1,Biologically Active Substance,D050598
589,Vesicular Glutamate Transport Protein 1,Biologically Active Substance,D050598
590,Action Potentials,Cell Function,D000200
591,Action Potentials,Cell Function,D000200
592,Inhibitory Postsynaptic Potentials,Organ or Tissue Function,D053444
593,Excitatory Postsynaptic Potentials,Organ or Tissue Function,D019706
594,Excitatory Postsynaptic Potentials,Organ or Tissue Function,D019706
595,Neurotransmitter Agents,Pharmacologic Substance,D018377
596,Neurotransmitter Agents,Pharmacologic Substance,D018377
597,Neurotransmitter Agents,Pharmacologic Substance,D018377
598,Neurotransmitter Agents,Biologically Active Substance,D018377
599,Neurotransmitter Agents,Biologically Active Substance,D018377
600,Neurotransmitter Agents,Biologically Active Substance,D018377
601,Neurotransmitter Agents,Hormone,D018377
602,Neurotransmitter Agents,Hormone,D018377
603,Neurotransmitter Agents,Hormone,D018377
604,Neurotransmitter Agents,Pharmacologic Substance,D018377
605,Neurotransmitter Agents,Pharmacologic Substance,D018377
606,Neurotransmitter Agents,Pharmacologic Substance,D018377
607,Neurotransmitter Agents,Biologically Active Substance,D018377
608,Neurotransmitter Agents,Biologically Active Substance,D018377
609,Neurotransmitter Agents,Biologically Active Substance,D018377
610,Neurotransmitter Agents,Hormone,D018377
611,Neurotransmitter Agents,Hormone,D018377
612,Neurotransmitter Agents,Hormone,D018377
613,Neurotransmitter Uptake Inhibitors,Pharmacologic Substance,D014179
614,Plasma Membrane Neurotransmitter Transport Proteins,"Amino Acid, Peptide, or Protein",D050480
615,Plasma Membrane Neurotransmitter Transport Proteins,"Amino Acid, Peptide, or Protein",D050480
616,Plasma Membrane Neurotransmitter Transport Proteins,Biologically Active Substance,D050480
617,Plasma Membrane Neurotransmitter Transport Proteins,Biologically Active Substance,D050480
618,"Receptors, Neurotransmitter","Amino Acid, Peptide, or Protein",D017981
619,"Receptors, Neurotransmitter","Amino Acid, Peptide, or Protein",D017981
620,"Receptors, Neurotransmitter",Receptor,D017981
621,"Receptors, Neurotransmitter",Receptor,D017981
622,Neurotransmitter Transport Proteins,"Amino Acid, Peptide, or Protein",D050479
623,Neurotransmitter Transport Proteins,"Amino Acid, Peptide, or Protein",D050479
624,Neurotransmitter Transport Proteins,Biologically Active Substance,D050479
625,Neurotransmitter Transport Proteins,Biologically Active Substance,D050479
626,Electrical Synapses,Cell Component,D054351
627,Electrical Synapses,Cell Component,D054351
628,Electrical Synapses,Body Space or Junction,D054351
629,Electrical Synapses,Body Space or Junction,D054351
630,Immunological Synapses,Cell Component,D054992
631,Synapses,Body Space or Junction,D013569
632,"Hypothalamus, Anterior","Body Part, Organ, or Organ Component",D007032
633,"Hypothalamus, Posterior","Body Part, Organ, or Organ Component",D007034
634,Hypothalamus,"Body Part, Organ, or Organ Component",D007031
635,Arcuate Nucleus of Hypothalamus,"Body Part, Organ, or Organ Component",D001111
636,Thalamus,"Body Part, Organ, or Organ Component",D013788
637,Corpus Striatum,"Body Part, Organ, or Organ Component",D003342
638,Substantia Nigra,"Body Part, Organ, or Organ Component",D013378
639,Auditory Brain Stem Implantation,Therapeutic or Preventive Procedure,D038263
640,Auditory Brain Stem Implantation,Therapeutic or Preventive Procedure,D038263
641,"Evoked Potentials, Auditory, Brain Stem",Organ or Tissue Function,D016057
642,"Evoked Potentials, Auditory, Brain Stem",Organ or Tissue Function,D016057
643,"Evoked Potentials, Auditory, Brain Stem",Clinical Attribute,D016057
644,"Evoked Potentials, Auditory, Brain Stem",Clinical Attribute,D016057
645,"Evoked Potentials, Auditory, Brain Stem",Organ or Tissue Function,D016057
646,"Evoked Potentials, Auditory, Brain Stem",Organ or Tissue Function,D016057
647,"Evoked Potentials, Auditory, Brain Stem",Clinical Attribute,D016057
648,"Evoked Potentials, Auditory, Brain Stem",Clinical Attribute,D016057
649,Brain Stem Neoplasms,Neoplastic Process,D020295
650,Brain Stem Neoplasms,Neoplastic Process,D020295
651,Brain Stem,"Body Part, Organ, or Organ Component",D001933
652,Brain Stem,"Body Part, Organ, or Organ Component",D001933
653,Amygdala,"Body Part, Organ, or Organ Component",D000679
654,"Receptors, Nicotinic","Amino Acid, Peptide, or Protein",D011978
655,"Receptors, Nicotinic","Amino Acid, Peptide, or Protein",D011978
656,"Receptors, Nicotinic",Receptor,D011978
657,"Receptors, Nicotinic",Receptor,D011978
658,"Receptors, N-Methyl-D-Aspartate","Amino Acid, Peptide, or Protein",D016194
659,"Receptors, N-Methyl-D-Aspartate","Amino Acid, Peptide, or Protein",D016194
660,"Receptors, N-Methyl-D-Aspartate",Receptor,D016194
661,"Receptors, N-Methyl-D-Aspartate",Receptor,D016194
662,"Receptors, Dopamine D5","Amino Acid, Peptide, or Protein",D050641
663,"Receptors, Dopamine D5","Amino Acid, Peptide, or Protein",D050641
664,"Receptors, Dopamine D5",Receptor,D050641
665,"Receptors, Dopamine D5",Receptor,D050641
666,"Receptors, Dopamine D5","Amino Acid, Peptide, or Protein",D050641
667,"Receptors, Dopamine D5","Amino Acid, Peptide, or Protein",D050641
668,"Receptors, Dopamine D5",Receptor,D050641
669,"Receptors, Dopamine D5",Receptor,D050641
670,"Receptors, Dopamine D2","Amino Acid, Peptide, or Protein",D017448
671,"Receptors, Dopamine D2","Amino Acid, Peptide, or Protein",D017448
672,"Receptors, Dopamine D2",Receptor,D017448
673,"Receptors, Dopamine D2",Receptor,D017448
674,"Receptors, Dopamine D2","Amino Acid, Peptide, or Protein",D017448
675,"Receptors, Dopamine D2","Amino Acid, Peptide, or Protein",D017448
676,"Receptors, Dopamine D2",Receptor,D017448
677,"Receptors, Dopamine D2",Receptor,D017448
678,"Receptors, Dopamine D1","Amino Acid, Peptide, or Protein",D017447
679,"Receptors, Dopamine D1","Amino Acid, Peptide, or Protein",D017447
680,"Receptors, Dopamine D1",Receptor,D017447
681,"Receptors, Dopamine D1",Receptor,D017447
682,"Receptors, Dopamine D1","Amino Acid, Peptide, or Protein",D017447
683,"Receptors, Dopamine D1","Amino Acid, Peptide, or Protein",D017447
684,"Receptors, Dopamine D1",Receptor,D017447
685,"Receptors, Dopamine D1",Receptor,D017447
686,"Receptors, Dopamine","Amino Acid, Peptide, or Protein",D011954
687,"Receptors, Dopamine","Amino Acid, Peptide, or Protein",D011954
688,"Receptors, Dopamine",Receptor,D011954
689,"Receptors, Dopamine",Receptor,D011954
690,"Receptors, Dopamine","Amino Acid, Peptide, or Protein",D011954
691,"Receptors, Dopamine","Amino Acid, Peptide, or Protein",D011954
692,"Receptors, Dopamine",Receptor,D011954
693,"Receptors, Dopamine",Receptor,D011954
694,"Receptors, Dopamine D3","Amino Acid, Peptide, or Protein",D050637
695,"Receptors, Dopamine D3","Amino Acid, Peptide, or Protein",D050637
696,"Receptors, Dopamine D3",Receptor,D050637
697,"Receptors, Dopamine D3",Receptor,D050637
698,"Receptors, Dopamine D3","Amino Acid, Peptide, or Protein",D050637
699,"Receptors, Dopamine D3","Amino Acid, Peptide, or Protein",D050637
700,"Receptors, Dopamine D3",Receptor,D050637
701,"Receptors, Dopamine D3",Receptor,D050637
702,"Receptors, Dopamine D4","Amino Acid, Peptide, or Protein",D050638
703,"Receptors, Dopamine D4","Amino Acid, Peptide, or Protein",D050638
704,"Receptors, Dopamine D4",Receptor,D050638
705,"Receptors, Dopamine D4",Receptor,D050638
706,"Receptors, Dopamine D4","Amino Acid, Peptide, or Protein",D050638
707,"Receptors, Dopamine D4","Amino Acid, Peptide, or Protein",D050638
708,"Receptors, Dopamine D4",Receptor,D050638
709,"Receptors, Dopamine D4",Receptor,D050638
710,"Receptors, AMPA","Amino Acid, Peptide, or Protein",D018091
711,"Receptors, AMPA","Amino Acid, Peptide, or Protein",D018091
712,"Receptors, AMPA",Receptor,D018091
713,"Receptors, AMPA",Receptor,D018091
714,"Receptor, Nerve Growth Factor","Amino Acid, Peptide, or Protein",D020800
715,"Receptor, Nerve Growth Factor","Amino Acid, Peptide, or Protein",D020800
716,"Receptor, Nerve Growth Factor",Receptor,D020800
717,"Receptor, Nerve Growth Factor",Receptor,D020800
718,"Receptor, Muscarinic M1","Amino Acid, Peptide, or Protein",D043643
719,"Receptor, Muscarinic M1","Amino Acid, Peptide, or Protein",D043643
720,"Receptor, Muscarinic M1",Receptor,D043643
721,"Receptor, Muscarinic M1",Receptor,D043643
722,"Receptor, Adenosine A2A","Amino Acid, Peptide, or Protein",D043705
723,"Receptor, Adenosine A2A","Amino Acid, Peptide, or Protein",D043705
724,"Receptor, Adenosine A2A",Receptor,D043705
725,"Receptor, Adenosine A2A",Receptor,D043705
726,Focal Adhesion Protein-Tyrosine Kinases,"Amino Acid, Peptide, or Protein",D051416
727,Focal Adhesion Protein-Tyrosine Kinases,"Amino Acid, Peptide, or Protein",D051416
728,Focal Adhesion Protein-Tyrosine Kinases,Enzyme,D051416
729,Focal Adhesion Protein-Tyrosine Kinases,Enzyme,D051416
730,Protein-Tyrosine Kinases,"Amino Acid, Peptide, or Protein",D011505
731,Protein-Tyrosine Kinases,"Amino Acid, Peptide, or Protein",D011505
732,Protein-Tyrosine Kinases,Enzyme,D011505
733,Protein-Tyrosine Kinases,Enzyme,D011505
734,Receptor Protein-Tyrosine Kinases,"Amino Acid, Peptide, or Protein",D020794
735,Receptor Protein-Tyrosine Kinases,"Amino Acid, Peptide, or Protein",D020794
736,Receptor Protein-Tyrosine Kinases,"Amino Acid, Peptide, or Protein",D020794
737,Receptor Protein-Tyrosine Kinases,Receptor,D020794
738,Receptor Protein-Tyrosine Kinases,Receptor,D020794
739,Receptor Protein-Tyrosine Kinases,Receptor,D020794
740,Receptor Protein-Tyrosine Kinases,Enzyme,D020794
741,Receptor Protein-Tyrosine Kinases,Enzyme,D020794
742,Receptor Protein-Tyrosine Kinases,Enzyme,D020794
743,Protein Transport,Molecular Function,D021381
744,Protein Transport,Molecular Function,D021381
745,Protein Transport,Cell Function,D021381
746,Protein Transport,Cell Function,D021381
747,Protein Folding,Molecular Function,D017510
748,Protein Aggregates,"Amino Acid, Peptide, or Protein",D066329
749,Presynaptic Terminals,Cell Component,D017729
750,Presenilin-1,"Amino Acid, Peptide, or Protein",D053764
751,Presenilin-1,"Amino Acid, Peptide, or Protein",D053764
752,Presenilin-1,Biologically Active Substance,D053764
753,Presenilin-1,Biologically Active Substance,D053764
754,Pituitary-Adrenal System,Body System,D010913
755,Oxidative Phosphorylation Coupling Factors,"Amino Acid, Peptide, or Protein",D010086
756,Oxidative Phosphorylation Coupling Factors,"Amino Acid, Peptide, or Protein",D010086
757,Oxidative Phosphorylation Coupling Factors,Biologically Active Substance,D010086
758,Oxidative Phosphorylation Coupling Factors,Biologically Active Substance,D010086
759,Oxidative Phosphorylation,Molecular Function,D010085
760,Phosphorylation,Molecular Function,D010766
761,Class I Phosphatidylinositol 3-Kinases,"Amino Acid, Peptide, or Protein",D058534
762,Class I Phosphatidylinositol 3-Kinases,"Amino Acid, Peptide, or Protein",D058534
763,Class I Phosphatidylinositol 3-Kinases,Enzyme,D058534
764,Class I Phosphatidylinositol 3-Kinases,Enzyme,D058534
765,Phosphatidylinositol 3-Kinases,"Amino Acid, Peptide, or Protein",D019869
766,Phosphatidylinositol 3-Kinases,"Amino Acid, Peptide, or Protein",D019869
767,Phosphatidylinositol 3-Kinases,Enzyme,D019869
768,Phosphatidylinositol 3-Kinases,Enzyme,D019869
769,Class III Phosphatidylinositol 3-Kinases,"Amino Acid, Peptide, or Protein",D058546
770,Class III Phosphatidylinositol 3-Kinases,"Amino Acid, Peptide, or Protein",D058546
771,Class III Phosphatidylinositol 3-Kinases,Enzyme,D058546
772,Class III Phosphatidylinositol 3-Kinases,Enzyme,D058546
773,Class II Phosphatidylinositol 3-Kinases,"Amino Acid, Peptide, or Protein",D058541
774,Class II Phosphatidylinositol 3-Kinases,"Amino Acid, Peptide, or Protein",D058541
775,Class II Phosphatidylinositol 3-Kinases,Enzyme,D058541
776,Class II Phosphatidylinositol 3-Kinases,Enzyme,D058541
777,Parkinson Disease Associated Proteins,"Amino Acid, Peptide, or Protein",D000070579
778,Parkinson Disease Associated Proteins,"Amino Acid, Peptide, or Protein",D000070579
779,Parkinson Disease Associated Proteins,Biologically Active Substance,D000070579
780,Parkinson Disease Associated Proteins,Biologically Active Substance,D000070579
781,"Parkinson Disease, Postencephalitic",Disease or Syndrome,D010301
782,Parkinson Disease,Disease or Syndrome,D010300
783,Oxidative Stress,Cell or Molecular Dysfunction,D018384
784,Oligodendroglia,Cell,D009836
785,Nuclear Proteins,"Amino Acid, Peptide, or Protein",D009687
786,Nuclear Proteins,"Amino Acid, Peptide, or Protein",D009687
787,Nuclear Proteins,Biologically Active Substance,D009687
788,Nuclear Proteins,Biologically Active Substance,D009687
789,Nitric Oxide,Pharmacologic Substance,D009569
790,Nitric Oxide,Pharmacologic Substance,D009569
791,Nitric Oxide,Inorganic Chemical,D009569
792,Nitric Oxide,Inorganic Chemical,D009569
793,Nitric Oxide Donors,Pharmacologic Substance,D020030
794,Nitric Oxide Synthase Type I,"Amino Acid, Peptide, or Protein",D052248
795,Nitric Oxide Synthase Type I,"Amino Acid, Peptide, or Protein",D052248
796,Nitric Oxide Synthase Type I,Enzyme,D052248
797,Nitric Oxide Synthase Type I,Enzyme,D052248
798,Nitric Oxide Synthase Type II,"Amino Acid, Peptide, or Protein",D052247
799,Nitric Oxide Synthase Type II,"Amino Acid, Peptide, or Protein",D052247
800,Nitric Oxide Synthase Type II,Enzyme,D052247
801,Nitric Oxide Synthase Type II,Enzyme,D052247
802,Nitric Oxide Synthase,"Amino Acid, Peptide, or Protein",D019001
803,Nitric Oxide Synthase,"Amino Acid, Peptide, or Protein",D019001
804,Nitric Oxide Synthase,Enzyme,D019001
805,Nitric Oxide Synthase,Enzyme,D019001
806,Nitric Oxide Synthase Type III,"Amino Acid, Peptide, or Protein",D052250
807,Nitric Oxide Synthase Type III,"Amino Acid, Peptide, or Protein",D052250
808,Nitric Oxide Synthase Type III,Enzyme,D052250
809,Nitric Oxide Synthase Type III,Enzyme,D052250
810,Neurosecretion,Organ or Tissue Function,D009489
811,Neuroprotective Agents,Pharmacologic Substance,D018696
812,Neuroprotective Agents,Pharmacologic Substance,D018696
813,Neuroprotective Agents,Functional Concept,D018696
814,Neuroprotective Agents,Functional Concept,D018696
815,Olfactory Receptor Neurons,Cell Component,D018034
816,Olfactory Receptor Neurons,Cell Component,D018034
817,Olfactory Receptor Neurons,Cell,D018034
818,Olfactory Receptor Neurons,Cell,D018034
819,Cholinergic Neurons,Cell,D059329
820,Cholinergic Neurons,Cell,D059329
821,Serotonergic Neurons,Cell,D059326
822,Dopaminergic Neurons,Cell,D059290
823,Dopaminergic Neurons,Cell,D059290
824,Dopaminergic Neurons,Cell,D059290
825,Adrenergic Neurons,Cell,D059331
826,Retinal Neurons,Cell,D055351
827,Mirror Neurons,Cell,D059167
828,Neurons,Cell,D009474
829,"Neurons, Efferent",Cell,D009476
830,"Neurons, Afferent",Cell,D009475
831,Motor Neurons,Cell,D009046
832,Motor Neurons,Cell,D009046
833,Suprachiasmatic Nucleus Neurons,Cell,D000074523
834,Neuronal Plasticity,Organ or Tissue Function,D009473
835,Neuronal Plasticity,Organ or Tissue Function,D009473
836,Neuronal Plasticity,Cell Function,D009473
837,Neuronal Plasticity,Cell Function,D009473
838,Neuroglia,Cell,D009457
839,Neurogenesis,Organism Function,D055495
840,Neurofibrillary Tangles,Cell or Molecular Dysfunction,D016874
841,Neural Pathways,"Body Part, Organ, or Organ Component",D009434
842,Neural Inhibition,Organ or Tissue Function,D009433
843,Peripheral Nervous System Diseases,Disease or Syndrome,D010523
844,Nervous System Diseases,Disease or Syndrome,D009422
845,Central Nervous System Diseases,Disease or Syndrome,D002493
846,Autonomic Nervous System Diseases,Disease or Syndrome,D001342
847,Nerve Tissue Proteins,"Amino Acid, Peptide, or Protein",D009419
848,Nerve Tissue Proteins,"Amino Acid, Peptide, or Protein",D009419
849,Nerve Tissue Proteins,Biologically Active Substance,D009419
850,Nerve Tissue Proteins,Biologically Active Substance,D009419
851,Nerve Regeneration,Organ or Tissue Function,D009416
852,Nerve Regeneration,Organ or Tissue Function,D009416
853,Nerve Regeneration,Cell Function,D009416
854,Nerve Regeneration,Cell Function,D009416
855,Nerve Growth Factors,"Amino Acid, Peptide, or Protein",D009414
856,Nerve Growth Factors,"Amino Acid, Peptide, or Protein",D009414
857,Nerve Growth Factors,Biologically Active Substance,D009414
858,Nerve Growth Factors,Biologically Active Substance,D009414
859,Nerve Degeneration,Cell or Molecular Dysfunction,D009410
860,Myelin Sheath,Cell Component,D009186
861,Myelin Sheath,Cell Component,D009186
862,Myelin Sheath,Tissue,D009186
863,Myelin Sheath,Tissue,D009186
864,"Muscular Atrophy, Spinal",Disease or Syndrome,D009134
865,Multiple Sclerosis,Disease or Syndrome,D009103
866,"Multiple Sclerosis, Chronic Progressive",Disease or Syndrome,D020528
867,"Multiple Sclerosis, Relapsing-Remitting",Disease or Syndrome,D020529
868,Molecular Motor Proteins,"Amino Acid, Peptide, or Protein",D020409
869,Molecular Motor Proteins,"Amino Acid, Peptide, or Protein",D020409
870,Molecular Motor Proteins,Biologically Active Substance,D020409
871,Molecular Motor Proteins,Biologically Active Substance,D020409
872,Molecular Chaperones,"Amino Acid, Peptide, or Protein",D018832
873,Molecular Chaperones,"Amino Acid, Peptide, or Protein",D018832
874,Molecular Chaperones,Biologically Active Substance,D018832
875,Molecular Chaperones,Biologically Active Substance,D018832
876,Mitochondrial Proton-Translocating ATPases,"Amino Acid, Peptide, or Protein",D025261
877,Mitochondrial Proton-Translocating ATPases,"Amino Acid, Peptide, or Protein",D025261
878,Mitochondrial Proton-Translocating ATPases,Enzyme,D025261
879,Mitochondrial Proton-Translocating ATPases,Enzyme,D025261
880,Mitochondrial Permeability Transition Pore,"Amino Acid, Peptide, or Protein",D000083162
881,Mitochondrial Permeability Transition Pore,"Amino Acid, Peptide, or Protein",D000083162
882,Mitochondrial Permeability Transition Pore,Biologically Active Substance,D000083162
883,Mitochondrial Permeability Transition Pore,Biologically Active Substance,D000083162
884,Mitochondrial Trifunctional Protein,"Amino Acid, Peptide, or Protein",D063991
885,Mitochondrial Trifunctional Protein,"Amino Acid, Peptide, or Protein",D063991
886,Mitochondrial Trifunctional Protein,Enzyme,D063991
887,Mitochondrial Trifunctional Protein,Enzyme,D063991
888,"Mitochondrial Trifunctional Protein, beta Subunit","Amino Acid, Peptide, or Protein",D063993
889,"Mitochondrial Trifunctional Protein, beta Subunit","Amino Acid, Peptide, or Protein",D063993
890,"Mitochondrial Trifunctional Protein, beta Subunit",Biologically Active Substance,D063993
891,"Mitochondrial Trifunctional Protein, beta Subunit",Biologically Active Substance,D063993
892,"Mitochondrial Trifunctional Protein, alpha Subunit","Amino Acid, Peptide, or Protein",D063992
893,"Mitochondrial Trifunctional Protein, alpha Subunit","Amino Acid, Peptide, or Protein",D063992
894,"Mitochondrial Trifunctional Protein, alpha Subunit",Enzyme,D063992
895,"Mitochondrial Trifunctional Protein, alpha Subunit",Enzyme,D063992
896,"Mitochondrial ADP, ATP Translocases","Amino Acid, Peptide, or Protein",D000226
897,"Mitochondrial ADP, ATP Translocases","Amino Acid, Peptide, or Protein",D000226
898,"Mitochondrial ADP, ATP Translocases",Biologically Active Substance,D000226
899,"Mitochondrial ADP, ATP Translocases",Biologically Active Substance,D000226
900,Mitochondrial Uncoupling Proteins,"Amino Acid, Peptide, or Protein",D000071245
901,Mitochondrial Uncoupling Proteins,"Amino Acid, Peptide, or Protein",D000071245
902,Mitochondrial Uncoupling Proteins,Biologically Active Substance,D000071245
